,manual_work,sales,prof_specialty,exec_managerial,other,self_employed,private,not_working,gov,never_married,married,not-married,capital_gain_bin,capital_loss_bin,country_bin,sex_bin,young,adult,senior,old,part-time,full-time,over-time,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,income
148,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,0,0,1,0,0,1,0,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,0,0,0,1,0,0,0,0,1,0,1,0,False,True,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,1,0,0,0,1,0,0,1,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,0,0,1,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159,0,0,0,1,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161,0,0,0,1,0,0,0,0,1,1,0,0,False,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
163,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
164,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,0,0,0,0,1,1,0,0,0,0,0,1,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,0,0,0,1,0,1,0,0,0,0,1,0,True,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0,0,1,0,0,0,0,0,1,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
168,0,0,1,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
169,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,0,0,0,1,0,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
172,1,0,0,0,0,1,0,0,0,1,0,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
173,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,0,0,0,1,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175,0,1,0,0,0,0,1,0,0,0,1,0,False,True,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
176,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,0,1,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
178,0,0,1,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,1,0,False,False,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,0,0,0,1,0,1,0,0,0,0,0,1,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,1,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,1,0,0,0,0,0,1,0,0,0,1,0,True,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187,0,0,0,0,1,0,0,0,1,0,0,1,False,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
188,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190,0,0,0,0,1,0,1,0,0,1,0,0,False,False,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,1,0,1,0,0,0,1,0,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
192,0,0,0,1,0,0,1,0,0,0,1,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
193,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,0,0,1,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
196,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
197,0,0,0,1,0,0,1,0,0,0,1,0,True,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
198,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
199,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,1,0,0,0,0,0,0,0,1,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,0,1,0,0,0,1,0,0,0,0,0,1,False,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,1,0,0,0,0,0,1,0,0,0,0,1,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
205,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,0,0,1,0,0,0,0,0,1,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
207,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,1,0,1,0,0,0,0,1,0,False,True,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
210,0,0,0,1,0,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211,0,0,0,0,1,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
212,0,0,0,1,0,0,0,0,1,0,0,1,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
214,0,0,0,1,0,0,0,0,1,0,0,1,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
215,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,0,1,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
218,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
219,0,0,0,1,0,0,1,0,0,0,0,1,False,False,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,0,0,1,0,0,0,0,0,1,0,0,1,False,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,0,0,0,0,1,0,1,0,0,1,0,0,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,0,0,0,0,1,0,0,0,1,0,1,0,False,False,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
224,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
226,0,0,0,1,0,0,1,0,0,0,1,0,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
227,0,0,0,0,0,0,0,0,0,0,1,0,False,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
229,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
232,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,0,0,1,0,0,0,1,0,0,0,0,1,False,True,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,1,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,0,0,1,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,0,0,1,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,1,0,0,0,0,1,0,0,0,0,0,1,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,0,0,0,1,0,0,0,0,1,0,1,0,True,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
244,0,0,0,1,0,0,0,0,1,0,1,0,False,True,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
245,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
247,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,1,0,0,0,0,0,1,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
249,1,0,0,0,0,0,1,0,0,1,0,0,True,False,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
250,0,0,0,0,1,0,0,0,1,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,0,0,1,0,0,0,0,0,1,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,1,0,0,0,0,1,0,0,0,1,0,0,False,False,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,1,0,0,0,0,1,0,0,0,0,1,0,False,True,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256,1,0,0,0,0,0,1,0,0,0,1,0,True,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
257,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,0,1,0,0,0,0,1,0,0,0,1,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
259,0,0,0,1,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,0,0,0,0,1,0,0,0,1,0,1,0,True,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
262,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,0,0,0,1,0,1,0,0,0,0,1,0,True,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
267,0,0,1,0,0,1,0,0,0,1,0,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
268,0,1,0,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
269,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
270,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271,1,0,0,0,0,1,0,0,0,0,0,1,False,False,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,1,0,0,0,0,1,0,0,0,0,1,0,True,False,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
274,0,0,0,0,1,0,0,0,1,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275,0,1,0,0,0,1,0,0,0,0,1,0,True,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
276,0,1,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
277,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
278,0,1,0,0,0,0,1,0,0,0,0,1,False,False,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
279,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
281,0,0,0,0,1,0,0,0,1,0,1,0,False,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,0,1,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
288,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
289,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292,1,0,0,0,0,0,1,0,0,0,1,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293,0,0,1,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,1,0,0,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
295,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
296,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
297,0,0,0,0,1,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
